date,studio,location,program,day,demand,group
2023-03-19,847299,4,fullbody,7,25.6,fullbody-4
2023-03-20,847299,4,fullbody,1,21.333333333333332,fullbody-4
2023-03-21,559144,4,fullbody,2,22.666666666666668,fullbody-4
2023-03-22,559144,4,fullbody,3,17.0,fullbody-4
2023-03-23,412105,4,fullbody,4,20.0,fullbody-4
2023-03-24,693866,4,fullbody,5,17.0,fullbody-4
2023-03-25,5723396,4,fullbody,6,14.76923076923077,fullbody-4
2023-03-26,693866,4,fullbody,7,17.272727272727273,fullbody-4
2023-03-27,693866,4,fullbody,1,16.857142857142858,fullbody-4
2023-03-28,693866,4,fullbody,2,19.764705882352942,fullbody-4
2023-03-29,5723396,4,fullbody,3,20.157894736842106,fullbody-4
2023-03-30,693866,4,fullbody,4,17.454545454545453,fullbody-4
2023-03-31,5723396,4,fullbody,5,19.333333333333332,fullbody-4
2023-04-01,44717,4,fullbody,6,18.23076923076923,fullbody-4
2023-04-02,44717,4,fullbody,7,21.142857142857142,fullbody-4
2023-04-03,552763,4,fullbody,1,21.692307692307693,fullbody-4
2023-04-04,789548,4,fullbody,2,22.941176470588236,fullbody-4
2023-04-05,552763,4,fullbody,3,22.133333333333333,fullbody-4
2023-04-06,552763,4,fullbody,4,22.344827586206897,fullbody-4
2023-04-07,552763,4,fullbody,5,24.375,fullbody-4
2023-04-08,5723396,4,fullbody,6,24.22222222222222,fullbody-4
2023-04-09,789548,4,fullbody,7,23.625,fullbody-4
2023-04-10,552763,4,fullbody,1,25.23076923076923,fullbody-4
2023-04-11,5723396,4,fullbody,2,31.4375,fullbody-4
2023-04-12,5723396,4,fullbody,3,29.8,fullbody-4
2023-04-13,789548,4,fullbody,4,23.454545454545453,fullbody-4
2023-04-14,5723396,4,fullbody,5,28.583333333333332,fullbody-4
2023-04-15,693866,4,fullbody,6,30.09090909090909,fullbody-4
2023-04-16,5723396,4,fullbody,7,27.90909090909091,fullbody-4
2023-04-17,789548,4,fullbody,1,27.73913043478261,fullbody-4
2023-04-18,5723396,4,fullbody,2,31.0,fullbody-4
2023-04-19,789548,4,fullbody,3,29.09090909090909,fullbody-4
2023-04-20,5723396,4,fullbody,4,29.583333333333332,fullbody-4
2023-04-21,559144,4,fullbody,5,28.5,fullbody-4
2023-04-22,789548,4,fullbody,5,25.05,fullbody-4
2023-04-23,5723396,4,fullbody,7,26.571428571428573,fullbody-4
2023-04-24,458110,4,fullbody,1,24.810344827586206,fullbody-4
2023-04-25,44717,4,fullbody,2,21.375,fullbody-4
2023-04-26,693866,4,fullbody,3,25.666666666666668,fullbody-4
2023-04-27,559144,4,fullbody,4,30.857142857142858,fullbody-4
2023-04-28,559144,4,fullbody,5,21.5,fullbody-4
2023-04-29,552763,4,fullbody,6,18.2,fullbody-4
2023-04-30,559144,4,fullbody,7,20.8,fullbody-4
2023-05-01,693866,4,fullbody,3,26.66176470588235,fullbody-4
2023-05-02,693866,4,fullbody,1,25.28,fullbody-4
2023-05-03,693866,4,fullbody,3,22.789473684210527,fullbody-4
2023-05-04,693866,4,fullbody,4,23.325,fullbody-4
2023-05-05,559144,4,fullbody,5,25.22222222222222,fullbody-4
2023-05-06,559144,4,fullbody,6,24.677419354838708,fullbody-4
2023-05-07,412105,4,fullbody,7,22.666666666666668,fullbody-4
2023-05-08,5723396,4,fullbody,1,29.8,fullbody-4
2023-05-09,552763,4,fullbody,2,25.0,fullbody-4
2023-05-10,693866,4,fullbody,3,29.444444444444443,fullbody-4
2023-05-11,458110,4,fullbody,4,18.0,fullbody-4
2023-05-12,552763,4,fullbody,5,19.285714285714285,fullbody-4
2023-05-13,5723396,4,fullbody,6,23.727272727272727,fullbody-4
2023-05-14,412105,4,fullbody,7,14.25,fullbody-4
2023-05-15,44717,4,fullbody,1,22.666666666666668,fullbody-4
2023-05-16,847299,4,fullbody,2,26.0,fullbody-4
2023-05-17,5723396,4,fullbody,3,21.0,fullbody-4
2023-05-18,552763,4,fullbody,4,22.0,fullbody-4
2023-05-19,552763,4,fullbody,5,18.0,fullbody-4
2023-05-20,693866,4,fullbody,7,4.6,fullbody-4
2023-05-21,789548,4,fullbody,7,25.333333333333332,fullbody-4
2023-05-22,458110,4,fullbody,1,23.6,fullbody-4
2023-05-24,552763,4,fullbody,3,9.0,fullbody-4
2023-05-25,559144,4,fullbody,4,0.0,fullbody-4
2023-05-26,693866,4,fullbody,5,26.0,fullbody-4
2023-05-28,847299,4,fullbody,7,26.0,fullbody-4
2023-05-29,552763,4,fullbody,1,23.45,fullbody-4
2023-05-31,552763,4,fullbody,3,9.333333333333334,fullbody-4
2023-06-01,693866,4,fullbody,4,21.52,fullbody-4
2023-06-02,552763,4,fullbody,5,21.571428571428573,fullbody-4
2023-06-03,44717,4,fullbody,6,24.393939393939394,fullbody-4
2023-06-04,44717,4,fullbody,7,22.041666666666668,fullbody-4
2023-06-05,458110,4,fullbody,1,22.055555555555557,fullbody-4
2023-06-06,44717,4,fullbody,2,24.365853658536587,fullbody-4
2023-06-07,693866,4,fullbody,3,21.0,fullbody-4
2023-06-08,458110,4,fullbody,4,24.285714285714285,fullbody-4
2023-06-09,458110,4,fullbody,5,27.75,fullbody-4
2023-06-10,458110,4,fullbody,6,17.0,fullbody-4
2023-06-11,559144,4,fullbody,7,16.5,fullbody-4
2023-06-12,552763,4,fullbody,1,21.2,fullbody-4
2023-06-13,559144,4,fullbody,2,24.5,fullbody-4
2023-06-14,552763,4,fullbody,3,7.2,fullbody-4
2023-06-15,559144,4,fullbody,4,18.666666666666668,fullbody-4
2023-06-16,559144,4,fullbody,5,28.0,fullbody-4
2023-06-17,789548,4,fullbody,6,10.0,fullbody-4
2023-06-18,44717,4,fullbody,7,15.333333333333334,fullbody-4
2023-06-19,552763,4,fullbody,1,23.666666666666668,fullbody-4
2023-06-20,693866,4,fullbody,2,9.0,fullbody-4
2023-06-21,458110,4,fullbody,3,23.77777777777778,fullbody-4
2023-06-22,847299,4,fullbody,4,26.0,fullbody-4
2023-06-23,552763,4,fullbody,5,19.0,fullbody-4
2023-06-24,847299,4,fullbody,6,20.0,fullbody-4
2023-06-25,789548,4,fullbody,7,21.0,fullbody-4
2023-06-26,847299,4,fullbody,1,26.0,fullbody-4
2023-06-27,847299,4,fullbody,2,21.0,fullbody-4
2023-06-28,5723396,4,fullbody,3,18.666666666666668,fullbody-4
2023-06-29,5723396,4,fullbody,4,5.333333333333333,fullbody-4
2023-06-30,5723396,4,fullbody,5,8.0,fullbody-4
2023-07-01,44717,4,fullbody,6,23.216666666666665,fullbody-4
2023-07-02,44717,4,fullbody,7,22.357142857142858,fullbody-4
2023-07-03,44717,4,fullbody,1,24.076923076923077,fullbody-4
2023-07-04,44717,4,fullbody,2,23.52173913043478,fullbody-4
2023-07-05,552763,4,fullbody,3,20.714285714285715,fullbody-4
2023-07-06,44717,4,fullbody,4,27.36842105263158,fullbody-4
2023-07-07,44717,4,fullbody,5,24.333333333333332,fullbody-4
2023-07-08,693866,4,fullbody,6,21.0,fullbody-4
2023-07-09,412105,4,fullbody,7,12.6,fullbody-4
2023-07-10,559144,4,fullbody,1,8.0,fullbody-4
2023-07-11,693866,4,fullbody,2,23.2,fullbody-4
2023-07-12,552763,4,fullbody,3,18.0,fullbody-4
2023-07-13,5723396,4,fullbody,4,12.666666666666666,fullbody-4
2023-07-14,693866,4,fullbody,5,22.0,fullbody-4
2023-07-15,5723396,4,fullbody,6,8.571428571428571,fullbody-4
2023-07-16,44717,4,fullbody,7,6.0,fullbody-4
2023-07-17,5723396,4,fullbody,1,18.0,fullbody-4
2023-07-18,5723396,4,fullbody,2,20.0,fullbody-4
2023-07-19,5723396,4,fullbody,3,14.0,fullbody-4
2023-07-20,5723396,4,fullbody,4,22.25,fullbody-4
2023-07-21,5723396,4,fullbody,5,30.666666666666668,fullbody-4
2023-07-22,5723396,4,fullbody,5,21.6,fullbody-4
2023-07-23,5723396,4,fullbody,7,14.25,fullbody-4
2023-07-24,789548,4,fullbody,1,22.0,fullbody-4
2023-07-25,789548,4,fullbody,2,22.0,fullbody-4
2023-07-28,5723396,4,fullbody,5,17.333333333333332,fullbody-4
2023-07-29,552763,4,fullbody,6,0.0,fullbody-4
2023-07-30,412105,4,fullbody,7,8.666666666666666,fullbody-4
2023-07-31,847299,4,fullbody,1,26.0,fullbody-4
2023-08-01,693866,4,fullbody,2,26.142857142857142,fullbody-4
2023-08-02,552763,4,fullbody,3,24.0,fullbody-4
2023-08-03,552763,4,fullbody,4,21.5,fullbody-4
2023-08-04,458110,4,fullbody,5,18.933333333333334,fullbody-4
2023-08-05,412105,4,fullbody,6,22.5,fullbody-4
2023-08-06,44717,4,fullbody,7,28.6,fullbody-4
2023-08-07,847299,4,fullbody,1,24.714285714285715,fullbody-4
2023-08-08,552763,4,fullbody,2,18.666666666666668,fullbody-4
2023-08-09,552763,4,fullbody,3,17.8,fullbody-4
2023-08-10,552763,4,fullbody,4,13.333333333333334,fullbody-4
2023-08-11,552763,4,fullbody,5,17.333333333333332,fullbody-4
2023-08-14,552763,4,fullbody,1,15.666666666666666,fullbody-4
2023-08-15,552763,4,fullbody,2,18.0,fullbody-4
2023-08-16,44717,4,fullbody,3,16.75,fullbody-4
2023-08-17,552763,4,fullbody,4,17.0,fullbody-4
2023-08-18,552763,4,fullbody,5,24.0,fullbody-4
2023-08-19,552763,4,fullbody,6,6.0,fullbody-4
2023-08-20,552763,4,fullbody,7,12.5,fullbody-4
2023-08-21,789548,4,fullbody,1,16.666666666666668,fullbody-4
2023-08-22,552763,4,fullbody,2,9.0,fullbody-4
2023-08-23,458110,4,fullbody,3,18.571428571428573,fullbody-4
2023-08-24,552763,4,fullbody,4,18.0,fullbody-4
2023-08-25,552763,4,fullbody,5,13.5,fullbody-4
2023-08-26,552763,4,fullbody,6,20.333333333333332,fullbody-4
2023-08-27,552763,4,fullbody,7,18.0,fullbody-4
2023-08-28,552763,4,fullbody,1,18.0,fullbody-4
2023-08-29,458110,4,fullbody,2,19.8,fullbody-4
2023-08-30,458110,4,fullbody,3,20.666666666666668,fullbody-4
2023-08-31,552763,4,fullbody,4,18.0,fullbody-4
2023-09-01,44717,4,fullbody,5,26.894736842105264,fullbody-4
2023-09-02,44717,4,fullbody,6,29.157894736842106,fullbody-4
2023-09-03,44717,4,fullbody,7,29.625,fullbody-4
2023-09-04,44717,4,fullbody,1,28.82608695652174,fullbody-4
2023-09-05,693866,4,fullbody,2,30.5,fullbody-4
2023-09-06,44717,4,fullbody,3,23.789473684210527,fullbody-4
2023-09-07,44717,4,fullbody,4,27.928571428571427,fullbody-4
2023-09-09,5723396,4,fullbody,6,39.0,fullbody-4
2023-09-11,693866,4,fullbody,1,25.142857142857142,fullbody-4
2023-09-12,458110,4,fullbody,2,26.0,fullbody-4
2023-09-13,458110,4,fullbody,3,26.0,fullbody-4
2023-09-14,412105,4,fullbody,4,24.6,fullbody-4
2023-09-15,458110,4,fullbody,5,26.0,fullbody-4
2023-09-16,458110,4,fullbody,6,26.0,fullbody-4
2023-09-17,458110,4,fullbody,7,26.0,fullbody-4
2023-09-18,412105,4,fullbody,5,23.25,fullbody-4
2023-09-19,5723430,4,fullbody,2,0.0,fullbody-4
2023-09-20,5723430,4,fullbody,3,1.0,fullbody-4
2023-09-23,5723396,4,fullbody,6,0.0,fullbody-4
2024-08-02,458110,4,fullbody,6,26.0,fullbody-4
2014-11-07,44717,4,armsabs,5,17.0,armsabs-4
2014-11-12,44717,4,armsabs,3,17.0,armsabs-4
2014-11-21,44717,4,armsabs,5,17.0,armsabs-4
2014-11-26,44717,4,armsabs,3,17.0,armsabs-4
2014-12-12,44717,4,armsabs,5,17.0,armsabs-4
2014-12-22,44717,4,armsabs,1,17.0,armsabs-4
2015-02-01,44717,4,armsabs,4,17.0,armsabs-4
2015-03-01,44717,4,armsabs,5,18.333333333333332,armsabs-4
2015-03-13,44717,4,armsabs,5,17.0,armsabs-4
2015-05-01,44717,4,armsabs,5,17.0,armsabs-4
2015-05-03,44717,4,armsabs,7,21.0,armsabs-4
2015-05-05,44717,4,armsabs,2,17.0,armsabs-4
2015-05-06,44717,4,armsabs,2,20.0,armsabs-4
2015-06-05,44717,4,armsabs,5,17.0,armsabs-4
2015-06-26,44717,4,armsabs,5,17.0,armsabs-4
2015-07-27,44717,4,armsabs,1,21.0,armsabs-4
2015-08-06,44717,4,armsabs,4,21.0,armsabs-4
2015-08-07,44717,4,armsabs,5,21.0,armsabs-4
2015-08-16,44717,4,armsabs,7,21.0,armsabs-4
2015-09-05,44717,4,armsabs,5,21.0,armsabs-4
2015-09-06,44717,4,armsabs,7,21.0,armsabs-4
2015-09-07,44717,4,armsabs,1,21.0,armsabs-4
2015-10-03,44717,4,armsabs,6,21.0,armsabs-4
2015-10-19,44717,4,armsabs,1,20.0,armsabs-4
2015-12-04,44717,4,armsabs,5,21.0,armsabs-4
2016-01-01,44717,4,armsabs,5,20.0,armsabs-4
2016-03-18,44717,4,armsabs,5,20.0,armsabs-4
2016-03-21,44717,4,armsabs,1,21.0,armsabs-4
2016-04-01,44717,4,armsabs,5,20.0,armsabs-4
2016-04-08,44717,4,armsabs,5,21.0,armsabs-4
2016-06-04,44717,4,armsabs,6,20.0,armsabs-4
2016-09-26,44717,4,armsabs,1,20.0,armsabs-4
2017-01-01,44717,4,armsabs,7,21.0,armsabs-4
2017-02-03,44717,4,armsabs,5,21.0,armsabs-4
2017-02-06,44717,4,armsabs,1,21.0,armsabs-4
2017-02-09,44717,4,armsabs,4,21.0,armsabs-4
2017-03-13,44717,4,armsabs,1,21.0,armsabs-4
2017-03-24,44717,4,armsabs,5,21.0,armsabs-4
2017-09-04,44717,4,armsabs,1,21.0,armsabs-4
2017-11-01,44717,4,armsabs,3,21.0,armsabs-4
2017-12-25,44717,4,armsabs,1,21.0,armsabs-4
2018-01-10,44717,4,armsabs,3,21.0,armsabs-4
2018-02-07,44717,4,armsabs,3,21.0,armsabs-4
2018-03-07,44717,4,armsabs,3,21.0,armsabs-4
2018-05-04,44717,4,armsabs,5,21.0,armsabs-4
2018-05-07,44717,4,armsabs,1,21.0,armsabs-4
2018-08-01,44717,4,armsabs,3,21.0,armsabs-4
2018-10-14,44717,4,armsabs,7,21.0,armsabs-4
2018-11-05,44717,4,armsabs,1,21.0,armsabs-4
2018-11-08,533904,4,armsabs,4,21.0,armsabs-4
2018-11-20,533904,4,armsabs,2,0.0,armsabs-4
2018-12-03,44717,4,armsabs,1,21.0,armsabs-4
2018-12-07,533904,4,armsabs,5,21.0,armsabs-4
2019-01-01,533904,4,armsabs,2,21.0,armsabs-4
2019-01-02,44717,4,armsabs,3,21.0,armsabs-4
2019-01-04,533904,4,armsabs,5,21.0,armsabs-4
2019-01-06,44717,4,armsabs,7,21.0,armsabs-4
2019-01-07,44717,4,armsabs,1,21.0,armsabs-4
2019-01-10,533904,4,armsabs,3,21.0,armsabs-4
2019-01-15,533904,4,armsabs,2,21.0,armsabs-4
2019-01-28,44717,4,armsabs,1,22.0,armsabs-4
2019-01-30,44717,4,armsabs,3,0.0,armsabs-4
2019-02-01,44717,4,armsabs,5,22.0,armsabs-4
2019-02-04,533904,4,armsabs,1,14.0,armsabs-4
2019-02-06,533904,4,armsabs,2,21.0,armsabs-4
2019-02-08,533904,4,armsabs,5,16.0,armsabs-4
2019-02-12,533904,4,armsabs,2,26.0,armsabs-4
2019-02-16,533904,4,armsabs,6,26.0,armsabs-4
2019-02-19,533904,4,armsabs,2,26.0,armsabs-4
2019-02-22,533904,4,armsabs,5,21.0,armsabs-4
2019-03-03,533904,4,armsabs,7,21.0,armsabs-4
2019-03-04,533904,4,armsabs,1,21.0,armsabs-4
2019-03-29,44717,4,armsabs,5,0.0,armsabs-4
2019-04-06,533904,4,armsabs,6,20.0,armsabs-4
2019-04-08,44717,4,armsabs,1,22.0,armsabs-4
2019-04-09,789548,4,armsabs,2,23.0,armsabs-4
2019-04-15,789548,4,armsabs,1,23.0,armsabs-4
2019-04-16,789548,4,armsabs,2,8.0,armsabs-4
2019-04-17,789548,4,armsabs,3,23.0,armsabs-4
2019-04-18,789548,4,armsabs,4,16.5,armsabs-4
2019-04-28,789548,4,armsabs,7,17.0,armsabs-4
2019-05-02,533904,4,armsabs,4,0.0,armsabs-4
2019-05-03,789548,4,armsabs,5,27.0,armsabs-4
2019-05-04,533904,4,armsabs,6,21.0,armsabs-4
2019-05-05,789548,4,armsabs,7,27.0,armsabs-4
2019-05-06,44717,4,armsabs,1,22.0,armsabs-4
2019-05-07,533904,4,armsabs,2,24.0,armsabs-4
2019-06-01,789548,4,armsabs,6,27.0,armsabs-4
2019-06-02,789548,4,armsabs,7,27.0,armsabs-4
2019-06-05,847299,4,armsabs,3,10.0,armsabs-4
2019-06-06,533904,4,armsabs,4,21.0,armsabs-4
2019-06-07,847299,4,armsabs,5,10.0,armsabs-4
2019-06-11,847299,4,armsabs,2,14.0,armsabs-4
2019-06-14,533904,4,armsabs,5,21.0,armsabs-4
2019-06-18,847299,4,armsabs,2,24.0,armsabs-4
2019-07-01,44717,4,armsabs,1,22.0,armsabs-4
2019-07-25,552763,4,armsabs,4,20.0,armsabs-4
2019-07-28,552763,4,armsabs,7,20.0,armsabs-4
2019-07-31,552763,4,armsabs,3,12.0,armsabs-4
2019-08-01,552763,4,armsabs,4,20.0,armsabs-4
2019-08-02,847299,4,armsabs,5,24.0,armsabs-4
2019-08-03,552763,4,armsabs,6,22.0,armsabs-4
2019-08-05,44717,4,armsabs,1,23.0,armsabs-4
2019-08-06,552763,4,armsabs,2,20.0,armsabs-4
2019-08-27,789548,4,armsabs,2,27.0,armsabs-4
2019-09-01,533904,4,armsabs,7,21.0,armsabs-4
2019-09-02,552763,4,armsabs,1,20.666666666666668,armsabs-4
2019-09-03,847299,4,armsabs,2,24.0,armsabs-4
2019-09-09,533904,4,armsabs,1,21.0,armsabs-4
2019-09-24,412105,4,armsabs,2,20.0,armsabs-4
2019-09-25,412105,4,armsabs,3,20.0,armsabs-4
2019-09-30,412105,4,armsabs,1,22.0,armsabs-4
2019-10-01,552763,4,armsabs,2,20.0,armsabs-4
2019-10-03,412105,4,armsabs,4,22.0,armsabs-4
2019-10-04,412105,4,armsabs,5,22.0,armsabs-4
2019-10-06,847299,4,armsabs,7,24.0,armsabs-4
2019-10-07,789548,4,armsabs,1,27.0,armsabs-4
2019-10-09,552763,4,armsabs,3,20.0,armsabs-4
2019-10-14,552763,4,armsabs,1,8.0,armsabs-4
2019-10-16,552763,4,armsabs,3,20.0,armsabs-4
2019-10-27,789548,4,armsabs,7,27.0,armsabs-4
2019-11-01,533904,4,armsabs,5,21.5,armsabs-4
2019-11-03,847299,4,armsabs,7,24.0,armsabs-4
2019-11-04,44717,4,armsabs,1,23.0,armsabs-4
2019-11-05,789548,4,armsabs,2,24.5,armsabs-4
2019-11-07,412105,4,armsabs,4,23.0,armsabs-4
2019-11-10,533904,4,armsabs,7,21.0,armsabs-4
2019-11-15,533904,4,armsabs,5,21.0,armsabs-4
2019-11-18,789548,4,armsabs,1,14.0,armsabs-4
2019-11-26,789548,4,armsabs,2,27.0,armsabs-4
2019-12-01,412105,4,armsabs,7,22.0,armsabs-4
2019-12-26,789548,4,armsabs,4,27.0,armsabs-4
2019-12-31,412105,4,armsabs,2,21.0,armsabs-4
2020-01-01,789548,4,armsabs,3,27.0,armsabs-4
2020-01-03,847299,4,armsabs,5,22.333333333333332,armsabs-4
2020-01-05,533904,4,armsabs,6,21.0,armsabs-4
2020-01-06,44717,4,armsabs,1,23.0,armsabs-4
2020-01-09,533904,4,armsabs,4,21.0,armsabs-4
2020-01-23,533904,4,armsabs,4,21.0,armsabs-4
2020-01-29,789548,4,armsabs,3,27.0,armsabs-4
2020-02-04,412105,4,armsabs,1,21.0,armsabs-4
2020-02-07,789548,4,armsabs,5,27.0,armsabs-4
2020-02-28,789548,4,armsabs,5,27.0,armsabs-4
2020-03-05,789548,4,armsabs,4,27.0,armsabs-4
2020-03-07,789548,4,armsabs,6,27.0,armsabs-4
2020-05-06,533904,4,armsabs,1,21.0,armsabs-4
2020-05-14,533904,4,armsabs,4,21.0,armsabs-4
2020-05-18,533904,4,armsabs,1,21.0,armsabs-4
2020-05-20,533904,4,armsabs,3,21.0,armsabs-4
2020-05-25,533904,4,armsabs,1,21.0,armsabs-4
2020-06-01,789548,4,armsabs,1,24.0,armsabs-4
2020-06-04,533904,4,armsabs,4,21.0,armsabs-4
2020-06-05,533904,4,armsabs,5,19.0,armsabs-4
2020-06-09,789548,4,armsabs,1,27.0,armsabs-4
2020-06-12,533904,4,armsabs,5,21.0,armsabs-4
2020-06-24,44717,4,armsabs,3,20.0,armsabs-4
2020-06-27,44717,4,armsabs,6,20.0,armsabs-4
2020-06-28,44717,4,armsabs,6,20.0,armsabs-4
2020-06-30,552763,4,armsabs,2,19.0,armsabs-4
2020-07-01,552763,4,armsabs,3,20.0,armsabs-4
2020-07-02,44717,4,armsabs,3,20.0,armsabs-4
2020-07-03,412105,4,armsabs,5,18.5,armsabs-4
2020-07-09,412105,4,armsabs,4,16.0,armsabs-4
2020-07-11,412105,4,armsabs,6,16.0,armsabs-4
2020-07-29,44717,4,armsabs,3,14.0,armsabs-4
2020-07-31,44717,4,armsabs,5,14.0,armsabs-4
2020-08-01,44717,4,armsabs,6,17.0,armsabs-4
2020-08-02,44717,4,armsabs,6,8.0,armsabs-4
2020-08-04,789548,4,armsabs,2,15.333333333333334,armsabs-4
2020-08-07,412105,4,armsabs,5,8.0,armsabs-4
2020-08-08,44717,4,armsabs,6,8.0,armsabs-4
2020-08-10,412105,4,armsabs,1,11.0,armsabs-4
2020-08-11,552763,4,armsabs,2,12.0,armsabs-4
2020-08-12,412105,4,armsabs,3,16.0,armsabs-4
2020-08-13,412105,4,armsabs,4,16.0,armsabs-4
2020-08-15,552763,4,armsabs,6,13.0,armsabs-4
2020-08-16,552763,4,armsabs,7,12.0,armsabs-4
2020-08-17,412105,4,armsabs,1,14.5,armsabs-4
2020-08-19,789548,4,armsabs,3,18.0,armsabs-4
2020-08-20,789548,4,armsabs,3,18.0,armsabs-4
2020-08-22,789548,4,armsabs,6,18.0,armsabs-4
2020-08-24,533904,4,armsabs,5,21.0,armsabs-4
2020-08-25,789548,4,armsabs,2,18.0,armsabs-4
2020-08-30,789548,4,armsabs,7,18.0,armsabs-4
2020-09-01,533904,4,armsabs,4,17.0,armsabs-4
2020-09-02,552763,4,armsabs,3,12.0,armsabs-4
2020-09-07,789548,4,armsabs,1,18.0,armsabs-4
2020-09-10,552763,4,armsabs,4,10.0,armsabs-4
2020-09-14,847299,4,armsabs,1,11.0,armsabs-4
2020-09-15,847299,4,armsabs,2,11.0,armsabs-4
2020-09-18,847299,4,armsabs,5,10.0,armsabs-4
2020-09-25,44717,4,armsabs,5,13.5,armsabs-4
2020-09-29,44717,4,armsabs,2,9.0,armsabs-4
2020-09-30,552763,4,armsabs,3,7.5,armsabs-4
2020-10-01,552763,4,armsabs,4,12.0,armsabs-4
2020-10-02,44717,4,armsabs,5,17.666666666666668,armsabs-4
2020-10-03,789548,4,armsabs,5,18.8,armsabs-4
2020-10-04,412105,4,armsabs,7,13.0,armsabs-4
2020-10-05,847299,4,armsabs,1,11.0,armsabs-4
2020-10-06,847299,4,armsabs,2,19.0,armsabs-4
2020-10-07,44717,4,armsabs,3,16.0,armsabs-4
2020-10-12,412105,4,armsabs,1,12.0,armsabs-4
2020-10-14,412105,4,armsabs,3,8.0,armsabs-4
2020-10-17,44717,4,armsabs,6,12.0,armsabs-4
2020-10-21,533904,4,armsabs,3,20.0,armsabs-4
2020-11-02,847299,4,armsabs,1,15.0,armsabs-4
2020-11-04,412105,4,armsabs,3,15.5,armsabs-4
2020-11-05,552763,4,armsabs,4,14.5,armsabs-4
2020-11-07,44717,4,armsabs,6,16.0,armsabs-4
2020-11-11,533904,4,armsabs,3,15.0,armsabs-4
2020-11-27,412105,4,armsabs,5,14.0,armsabs-4
2020-12-01,44717,4,armsabs,2,15.5,armsabs-4
2020-12-02,44717,4,armsabs,3,16.0,armsabs-4
2020-12-04,789548,4,armsabs,5,18.0,armsabs-4
2020-12-05,533904,4,armsabs,6,15.0,armsabs-4
2020-12-08,44717,4,armsabs,2,15.0,armsabs-4
2020-12-09,552763,4,armsabs,3,12.0,armsabs-4
2020-12-16,533904,4,armsabs,3,21.0,armsabs-4
2020-12-18,44717,4,armsabs,5,16.0,armsabs-4
2020-12-19,44717,4,armsabs,6,16.0,armsabs-4
2020-12-22,44717,4,armsabs,2,16.0,armsabs-4
2020-12-24,552763,4,armsabs,4,12.0,armsabs-4
2020-12-25,533904,4,armsabs,5,14.0,armsabs-4
2020-12-26,44717,4,armsabs,6,16.0,armsabs-4
2020-12-29,44717,4,armsabs,2,16.0,armsabs-4
2020-12-30,44717,4,armsabs,3,16.0,armsabs-4
2020-12-31,847299,4,armsabs,4,16.0,armsabs-4
2021-01-02,44717,4,armsabs,6,18.5,armsabs-4
2021-01-05,44717,4,armsabs,2,15.0,armsabs-4
2021-01-06,44717,4,armsabs,3,16.0,armsabs-4
2021-01-08,44717,4,armsabs,5,8.0,armsabs-4
2021-01-09,44717,4,armsabs,6,16.0,armsabs-4
2021-01-10,412105,4,armsabs,7,13.0,armsabs-4
2021-01-16,847299,4,armsabs,6,8.0,armsabs-4
2021-01-20,552763,4,armsabs,3,14.0,armsabs-4
2021-01-22,552763,4,armsabs,5,16.0,armsabs-4
2021-02-03,412105,4,armsabs,3,13.0,armsabs-4
2021-02-04,412105,4,armsabs,4,19.0,armsabs-4
2021-02-05,412105,4,armsabs,5,0.0,armsabs-4
2021-02-06,412105,4,armsabs,6,19.0,armsabs-4
2021-02-09,44717,4,armsabs,2,15.0,armsabs-4
2021-03-04,847299,4,armsabs,4,17.5,armsabs-4
2021-03-05,847299,4,armsabs,5,16.0,armsabs-4
2021-03-14,533904,4,armsabs,7,8.0,armsabs-4
2021-03-16,847299,4,armsabs,2,16.0,armsabs-4
2021-03-22,847299,4,armsabs,1,21.0,armsabs-4
2021-03-23,847299,4,armsabs,2,18.0,armsabs-4
2021-03-24,44717,4,armsabs,3,18.666666666666668,armsabs-4
2021-03-26,44717,4,armsabs,5,16.0,armsabs-4
2021-03-27,847299,4,armsabs,6,18.666666666666668,armsabs-4
2021-03-28,847299,4,armsabs,7,19.0,armsabs-4
2021-04-01,44717,4,armsabs,4,15.0,armsabs-4
2021-04-02,44717,4,armsabs,5,16.0,armsabs-4
2021-04-04,552763,4,armsabs,7,19.0,armsabs-4
2021-04-06,412105,4,armsabs,2,19.0,armsabs-4
2021-04-07,533904,4,armsabs,3,21.0,armsabs-4
2021-05-03,533904,4,armsabs,1,21.0,armsabs-4
2021-05-05,789548,4,armsabs,3,18.0,armsabs-4
2021-05-09,533904,4,armsabs,7,21.0,armsabs-4
2021-05-10,847299,4,armsabs,1,18.5,armsabs-4
2021-05-16,789548,4,armsabs,7,0.0,armsabs-4
2021-05-20,847299,4,armsabs,4,24.0,armsabs-4
2021-05-21,847299,4,armsabs,5,24.0,armsabs-4
2021-05-31,412105,4,armsabs,1,19.0,armsabs-4
2021-06-01,44717,4,armsabs,2,21.0,armsabs-4
2021-06-02,44717,4,armsabs,3,21.5,armsabs-4
2021-06-03,44717,4,armsabs,4,18.666666666666668,armsabs-4
2021-06-04,44717,4,armsabs,5,22.0,armsabs-4
2021-06-05,44717,4,armsabs,6,22.0,armsabs-4
2021-06-07,412105,4,armsabs,1,22.0,armsabs-4
2021-06-11,412105,4,armsabs,5,11.0,armsabs-4
2021-06-16,533904,4,armsabs,3,21.0,armsabs-4
2021-07-01,533904,4,armsabs,4,21.0,armsabs-4
2021-07-04,552763,4,armsabs,7,19.0,armsabs-4
