classid,classname
16867,armsabs
17283,fullbody
16804,fullbody
16655,fullbody
17400,fullbody
16868,fullbody
17081,fullbody
16647,training
16979,fullbody
17223,fullbody
17234,fullbody
16763,fullbody
17444,bunsguns
17017,fullbody
17112,fullbody
16876,fullbody
16656,fullbody
17401,fullbody
17082,fullbody
16958,fullbody
17284,fullbody
16802,fullbody
17351,fullbody
16764,fullbody
17236,fullbody
16980,fullbody
17004,fullbody
17113,fullbody
16711,fullbody
16930,fullbody
16998,fullbody
17466,fullbody
16877,fullbody
17285,fullbody
16873,armsabs
17225,fullbody
16869,fullbody
17352,fullbody
17162,fullbody
16765,armsabs
17007,fullbody
17115,fullbody
17001,fullbody
16931,fullbody
16712,fullbody
16999,fullbody
17287,beginner
16878,fullbody
16803,armsabs
17286,fullbody
16959,fullbody
17083,fullbody
16657,fullbody
17402,fullbody
17163,beginner
16766,fullbody
17353,fullbody
17227,fullbody
17116,fullbody
17338,fullbody
17018,fullbody
17008,fullbody
16870,fullbody
17398,fullbody
17089,fullbody
17475,fullbody
16713,fullbody
16805,fullbody
17009,armsabs
16915,fullbody
17278,fullbody
16714,armsabs
16806,fullbody
17280,fullbody
17354,fullbody
16879,fullbody
17011,fullbody
17403,fullbody
16658,fullbody
17118,fullbody
17084,fullbody
17237,fullbody
16740,fullbody
17164,fullbody
16715,fullbody
17282,fullbody
16659,fullbody
17120,bunsguns
17106,fullbody
16880,fullbody
17085,fullbody
17404,fullbody
17122,fullbody
17086,fullbody
17379,beginner
17355,fullbody
16981,fullbody
16716,beginner
17010,nan
16932,bunsguns
16960,fullbody
16807,fullbody
17124,fullbody
17165,fullbody
17356,beginner
17087,fullbody
17166,fullbody
16916,fullbody
17358,fullbody
17126,fullbody
16767,fullbody
17012,fullbody
16808,fullbody
17088,fullbody
16881,fullbody
16982,fullbody
17129,fullbody
17360,fullbody
17535,training
17405,fullbody
16882,fullbody
16660,fullbody
16809,fullbody
17107,fullbody
16961,fullbody
17230,fullbody
16768,fullbody
17238,fullbody
16989,fullbody
17019,fullbody
17013,fullbody
17361,fullbody
17167,fullbody
16933,fullbody
17109,fullbody
16810,fullbody
17406,armsabs
16883,fullbody
17290,fullbody
16962,fullbody
16661,fullbody
17239,fullbody
17127,fullbody
17020,fullbody
17168,fullbody
17005,fullbody
17340,fullbody
16811,beginner
16884,beginner
17006,fullbody
16934,fullbody
16812,fullbody
16717,fullbody
16662,fullbody
17407,fullbody
17171,fullbody
16963,fullbody
17029,fullbody
16770,armsabs
17364,fullbody
17131,fullbody
17240,armsabs
17178,fullbody
16935,armsabs
16885,fullbody
17291,fullbody
16813,fullbody
16718,fullbody
16965,fullbody
16774,armsabs
17111,armsabs
17172,fullbody
16771,armsabs
17030,fullbody
17365,fullbody
17133,fullbody
17241,fullbody
16936,fullbody
17293,fullbody
16886,fullbody
16814,fullbody
17357,fullbody
16663,armsabs
17408,fullbody
16775,fullbody
17173,fullbody
17114,fullbody
16967,fullbody
17467,fullbody
17031,fullbody
17366,fullbody
17135,fullbody
17242,fullbody
16937,fullbody
17295,fullbody
16887,fullbody
16719,fullbody
16664,fullbody
17409,fullbody
16968,fullbody
16776,fullbody
17119,fullbody
17174,fullbody
17367,fullbody
17032,fullbody
17243,fullbody
17510,fullbody
17138,fullbody
16938,fullbody
16815,fullbody
16720,fullbody
17410,fullbody
16665,fullbody
16777,fullbody
17117,fullbody
17033,fullbody
17368,fullbody
17359,fullbody
17139,fullbody
17244,fullbody
16939,fullbody
16888,fullbody
17296,fullbody
16816,fullbody
16721,fullbody
16666,fullbody
17411,fullbody
17121,fullbody
16778,fullbody
17362,fullbody
17034,fullbody
17488,fullbody
16817,armsabs
17543,nan
16779,fullbody
17123,fullbody
17245,fullbody
16818,fullbody
16889,fullbody
17544,nan
16667,beginner
17176,fullbody
17363,fullbody
16722,fullbody
17125,fullbody
16780,fullbody
16769,fullbody
17341,fullbody
16819,fullbody
16668,fullbody
16723,fullbody
16890,fullbody
17177,fullbody
17128,bunsguns
17097,fullbody
16630,nan
17042,fullbody
16940,beginner
16820,fullbody
16724,fullbody
17169,fullbody
16969,fullbody
17035,fullbody
17369,fullbody
16941,fullbody
17141,fullbody
18185,fullbody
17298,fullbody
16891,fullbody
16821,fullbody
16725,fullbody
17431,fullbody
17179,fullbody
16772,armsabs
17132,fullbody
16970,fullbody
16984,armsabs
17036,armsabs
17370,fullbody
17246,fullbody
17143,fullbody
16942,fullbody
17299,fullbody
16892,fullbody
16822,fullbody
17432,fullbody
16669,fullbody
17181,fullbody
17134,armsabs
16972,fullbody
16985,fullbody
17371,fullbody
17037,fullbody
17247,fullbody
16943,bunsguns
17144,fullbody
17146,fullbody
17300,fullbody
16893,fullbody
16726,fullbody
17433,fullbody
16670,fullbody
16986,fullbody
16973,fullbody
17182,fullbody
17136,fullbody
17038,fullbody
17372,fullbody
17248,fullbody
17148,fullbody
16944,fullbody
16896,fullbody
16823,fullbody
16727,armsabs
16671,fullbody
17434,fullbody
17140,fullbody
16987,fullbody
17184,fullbody
17040,fullbody
17373,fullbody
17249,bunsguns
17150,fullbody
17533,fullbody
16728,fullbody
16672,fullbody
18954,fullbody
17435,fullbody
17142,fullbody
17185,beginner
17374,fullbody
16824,fullbody
16729,fullbody
17130,beginner
17145,fullbody
16825,fullbody
17469,fullbody
16974,fullbody
18955,fullbody
16732,fullbody
17151,fullbody
17147,fullbody
17436,fullbody
17250,beginner
16826,beginner
17376,fullbody
16895,fullbody
16673,fullbody
17187,fullbody
16730,fullbody
16894,fullbody
17152,fullbody
17437,fullbody
17149,fullbody
17251,fullbody
17302,fullbody
16988,fullbody
17375,fullbody
17043,fullbody
17189,fullbody
16731,beginner
16827,fullbody
16733,fullbody
16828,fullbody
17288,fullbody
17328,fullbody
17252,fullbody
17021,fullbody
17306,fullbody
17304,fullbody
16829,fullbody
17289,fullbody
17022,fullbody
17180,fullbody
16674,fullbody
17528,fullbody
17329,fullbody
16897,fullbody
17417,fullbody
17191,fullbody
16741,fullbody
16831,fullbody
17292,fullbody
16898,beginner
17183,fullbody
16675,fullbody
17430,fullbody
16945,beginner
16830,fullbody
17487,fullbody
17342,fullbody
17330,fullbody
16899,fullbody
16946,fullbody
16975,nan
16734,fullbody
16832,fullbody
17486,fullbody
17195,beginner
17308,beginner
17137,fullbody
17305,beginner
17192,fullbody
16833,fullbody
16676,fullbody
16900,fullbody
17331,fullbody
17418,fullbody
17310,fullbody
16901,fullbody
16735,fullbody
17419,fullbody
16977,fullbody
16834,fullbody
17186,beginner
17253,fullbody
16743,fullbody
17014,fullbody
17420,fullbody
16835,fullbody
16902,fullbody
16677,fullbody
17312,fullbody
17188,fullbody
16736,fullbody
17193,fullbody
16947,fullbody
16744,fullbody
16123,fullbody
17023,fullbody
17439,fullbody
16781,armsabs
16678,fullbody
16124,fullbody
16837,fullbody
16948,fullbody
17309,fullbody
16745,fullbody
17254,fullbody
17382,armsabs
17194,fullbody
17024,fullbody
17438,fullbody
17421,fullbody
17313,fullbody
17190,fullbody
16782,fullbody
16903,fullbody
16679,fullbody
16836,fullbody
16746,fullbody
17311,fullbody
17256,fullbody
17440,fullbody
17025,fullbody
16904,fullbody
16838,fullbody
16783,fullbody
16839,fullbody
17297,fullbody
17422,fullbody
16756,fullbody
16905,fullbody
17196,fullbody
16784,fullbody
16840,fullbody
17301,fullbody
17207,armsabs
16906,fullbody
16757,fullbody
17333,fullbody
17423,fullbody
16680,fullbody
16742,fullbody
17197,fullbody
16841,fullbody
17303,fullbody
16681,fullbody
17424,fullbody
17208,fullbody
16907,fullbody
17459,fullbody
17332,fullbody
17336,fullbody
16748,fullbody
17201,fullbody
16908,beginner
16785,fullbody
17539,nan
16842,fullbody
17485,fullbody
16758,beginner
16682,fullbody
16749,fullbody
17198,fullbody
16909,fullbody
17257,fullbody
17505,fullbody
17203,fullbody
16910,fullbody
16845,fullbody
17428,fullbody
16978,fullbody
16683,fullbody
16786,fullbody
16759,fullbody
16750,fullbody
17258,fullbody
16990,fullbody
17015,fullbody
16843,armsabs
16911,fullbody
17427,armsabs
16684,fullbody
17265,fullbody
17259,fullbody
17202,fullbody
17337,fullbody
17026,fullbody
17045,fullbody
16844,fullbody
16751,fullbody
17204,fullbody
17261,fullbody
17314,fullbody
17027,armsabs
17334,fullbody
16787,fullbody
16846,fullbody
16847,fullbody
17426,beginner
16912,fullbody
16685,fullbody
17209,fullbody
17315,fullbody
16752,fullbody
17205,fullbody
17262,fullbody
17028,fullbody
17335,fullbody
17425,fullbody
17199,fullbody
17536,fullbody
17210,fullbody
17548,fullbody
17460,fullbody
17211,fullbody
17529,fullbody
17075,fullbody
17212,fullbody
17324,fullbody
17200,fullbody
17263,fullbody
17445,fullbody
17214,fullbody
17206,fullbody
17213,bunsguns
17462,fullbody
17383,fullbody
17461,fullbody
17450,fullbody
17542,fullbody
17527,fullbody
17541,fullbody
17067,fullbody
17064,fullbody
17538,fullbody
17559,fullbody
17558,fullbody
17325,fullbody
17235,fullbody
17537,fullbody
17215,fullbody
17217,fullbody
16983,fullbody
17218,fullbody
17219,fullbody
17220,fullbody
17534,fullbody
17514,fullbody
17557,nan
17560,fullbody
16848,fullbody
17222,fullbody
17491,beginner
17545,fullbody
17515,fullbody
17568,fullbody
17546,fullbody
17561,fullbody
17224,fullbody
17567,fullbody
17547,fullbody
17571,fullbody
17569,fullbody
17570,fullbody
17550,fullbody
17551,armsabs
17555,fullbody
17553,fullbody
17540,fullbody
17601,fullbody
17506,fullbody
17442,fullbody
17443,fullbody
17463,fullbody
17226,fullbody
17552,fullbody
17326,fullbody
17574,fullbody
17532,fullbody
17655,fullbody
17228,fullbody
17554,fullbody
17229,fullbody
17479,fullbody
17575,fullbody
17675,fullbody
17523,fullbody
17669,fullbody
17525,fullbody
17524,fullbody
17656,fullbody
17562,armsabs
17564,fullbody
17441,fullbody
17683,fullbody
17646,fullbody
17678,fullbody
17658,fullbody
17566,fullbody
17679,fullbody
17673,fullbody
17591,training
17478,fullbody
17727,fullbody
17589,training
17729,fullbody
17718,fullbody
17725,fullbody
17592,training
17576,training
17680,fullbody
17671,fullbody
17719,fullbody
16917,fullbody
17455,fullbody
17593,training
17677,fullbody
17321,fullbody
16918,fullbody
17343,fullbody
17649,beginner
17530,fullbody
17724,nan
17322,fullbody
17066,fullbody
17516,fullbody
17320,fullbody
17728,fullbody
17651,fullbody
17531,fullbody
17323,fullbody
17594,training
17726,fullbody
17577,training
17608,training
17380,fullbody
17595,training
17624,training
17681,fullbody
17522,fullbody
17521,fullbody
17717,fullbody
17616,training
17653,fullbody
17606,training
17607,training
17327,fullbody
17507,fullbody
17609,training
17563,fullbody
17617,training
17795,fullbody
17667,training
17456,fullbody
17610,training
17647,training
17648,training
17451,fullbody
17565,fullbody
17672,fullbody
17598,training
17618,training
17578,training
18017,armsabs
17600,training
17611,training
17590,training
18004,fullbody
17612,training
17061,fullbody
17596,training
17579,training
17613,training
17992,fullbody
17597,training
17580,training
17581,training
18003,fullbody
16629,fullbody
17599,training
17834,fullbody
18062,fullbody
17602,training
17603,training
17604,training
17587,training
17605,training
17670,fullbody
17822,nan
17584,training
17654,training
17549,fullbody
18060,nan
17044,fullbody
17614,training
17572,fullbody
17582,training
17586,training
17583,training
17573,fullbody
18023,beginner
17772,fullbody
17773,fullbody
17780,fullbody
17645,training
17615,training
18105,fullbody
17588,training
17781,fullbody
17767,fullbody
18106,fullbody
17674,fullbody
17585,training
17556,fullbody
17676,fullbody
18088,fullbody
17625,training
17634,training
18145,training
18091,fullbody
18048,fullbody
18024,beginner
18146,training
18092,fullbody
17652,fullbody
18022,fullbody
17619,training
18093,fullbody
17620,training
18094,fullbody
18096,fullbody
18097,armsabs
17641,training
18100,fullbody
18101,fullbody
18148,training
18102,fullbody
18020,fullbody
17635,training
18049,bunsguns
18103,fullbody
18107,fullbody
18050,beginner
18152,training
18025,fullbody
17508,fullbody
17636,training
18108,fullbody
18109,fullbody
18027,fullbody
18110,fullbody
18111,fullbody
18164,nan
18165,fullbody
18112,fullbody
18114,fullbody
18028,fullbody
17637,training
18029,fullbody
18116,fullbody
17638,training
18177,fullbody
18051,fullbody
17748,fullbody
18030,fullbody
17621,training
18153,training
17622,training
18095,fullbody
18118,fullbody
18119,armsabs
18117,fullbody
18115,fullbody
18120,fullbody
17626,training
17639,training
18031,fullbody
18121,fullbody
18032,fullbody
17640,training
18122,fullbody
16991,fullbody
17779,fullbody
18052,fullbody
17865,fullbody
17627,training
17628,training
18033,fullbody
18123,fullbody
18124,fullbody
18166,fullbody
17962,fullbody
17684,fullbody
17866,fullbody
18084,bunsguns
17774,fullbody
17650,training
17685,fullbody
17782,fullbody
17963,fullbody
17753,fullbody
17867,armsabs
17720,training
17686,fullbody
17994,fullbody
17891,armsabs
17716,training
18163,training
17868,fullbody
17927,fullbody
17892,fullbody
17687,fullbody
17807,fullbody
17869,fullbody
17771,training
17836,fullbody
17721,training
17928,fullbody
18034,fullbody
18057,fullbody
17688,fullbody
17929,fullbody
17893,fullbody
17783,fullbody
17964,fullbody
18099,fullbody
18156,fullbody
18053,fullbody
17976,fullbody
18180,beginner
17623,training
18182,fullbody
18058,fullbody
18113,fullbody
17922,fullbody
17995,fullbody
17825,fullbody
18063,fullbody
18054,fullbody
17870,fullbody
18035,fullbody
18098,fullbody
17741,fullbody
17632,training
17823,fullbody
18090,fullbody
17837,nan
17784,fullbody
18036,fullbody
17930,fullbody
18125,fullbody
17996,fullbody
17730,fullbody
17931,fullbody
18126,fullbody
18021,fullbody
17731,fullbody
18127,fullbody
17775,fullbody
18162,bunsguns
17732,fullbody
18128,fullbody
17997,fullbody
17777,fullbody
17838,fullbody
17733,fullbody
18129,fullbody
17998,fullbody
17808,fullbody
18064,fullbody
17839,fullbody
17734,fullbody
18130,fullbody
18065,fullbody
17787,fullbody
18181,fullbody
17826,fullbody
17735,fullbody
17642,training
17785,fullbody
17932,fullbody
18131,fullbody
18066,fullbody
17689,fullbody
17722,training
17629,training
17933,fullbody
18132,fullbody
17690,fullbody
18067,fullbody
18149,training
17630,training
17934,fullbody
18037,fullbody
17754,fullbody
18133,fullbody
17965,fullbody
17755,armsabs
18168,fullbody
17737,fullbody
18134,fullbody
17809,armsabs
17966,fullbody
17827,fullbody
17756,fullbody
17840,fullbody
17736,fullbody
18135,fullbody
17811,fullbody
18144,fullbody
17967,fullbody
17757,fullbody
17841,bunsguns
17691,fullbody
17738,fullbody
18136,fullbody
17812,fullbody
17968,fullbody
17758,fullbody
17739,armsabs
17692,fullbody
17935,fullbody
17872,fullbody
18167,fullbody
17999,fullbody
17813,fullbody
18069,fullbody
18070,fullbody
17969,fullbody
17991,fullbody
17759,fullbody
17936,fullbody
18169,fullbody
18000,fullbody
17815,fullbody
17633,training
17970,fullbody
17631,training
17693,fullbody
18186,fullbody
17937,armsabs
17643,training
17915,training
17786,fullbody
17723,training
17938,fullbody
17644,training
17924,fullbody
17871,fullbody
18040,fullbody
18001,bunsguns
17695,fullbody
17917,training
17842,fullbody
17940,fullbody
18055,fullbody
18056,fullbody
18002,fullbody
17694,fullbody
18138,fullbody
18187,beginner
18137,beginner
18188,fullbody
18061,training
17894,fullbody
17941,fullbody
17877,fullbody
17942,fullbody
17895,fullbody
18089,fullbody
17988,fullbody
17696,fullbody
18147,fullbody
18154,fullbody
17697,fullbody
17989,fullbody
17810,armsabs
17843,beginner
17789,fullbody
17294,fullbody
17828,bunsguns
18170,fullbody
18150,training
17844,fullbody
17879,fullbody
18071,fullbody
18157,fullbody
18072,fullbody
17762,fullbody
17790,fullbody
17923,fullbody
17896,beginner
17743,fullbody
17975,fullbody
17760,fullbody
17845,fullbody
17744,fullbody
17897,fullbody
17761,fullbody
17847,fullbody
17849,fullbody
17664,training
17698,fullbody
17770,training
18139,fullbody
17971,fullbody
17880,fullbody
17983,fullbody
18073,fullbody
18042,fullbody
17851,nan
17972,fullbody
18074,fullbody
17881,fullbody
17982,fullbody
17984,fullbody
17944,fullbody
17862,fullbody
17852,beginner
17986,fullbody
18075,fullbody
17699,fullbody
18174,fullbody
17898,fullbody
17816,fullbody
17745,fullbody
17763,fullbody
17855,fullbody
17791,fullbody
17945,fullbody
17829,fullbody
18015,fullbody
17946,fullbody
17853,fullbody
18190,fullbody
18172,fullbody
17985,fullbody
17830,fullbody
17899,fullbody
17700,fullbody
17908,fullbody
17701,fullbody
18044,fullbody
17948,fullbody
18220,fullbody
17702,fullbody
17978,fullbody
17947,armsabs
17665,training
18310,fullbody
17848,fullbody
17854,fullbody
17949,fullbody
17900,fullbody
17831,fullbody
17832,fullbody
17950,fullbody
17666,training
17657,training
18230,fullbody
17703,fullbody
17882,fullbody
17911,fullbody
17747,fullbody
17704,fullbody
17883,fullbody
18140,fullbody
17912,fullbody
17764,fullbody
17901,fullbody
17705,fullbody
17817,fullbody
17884,bunsguns
17902,fullbody
17706,fullbody
18005,fullbody
17916,fullbody
17746,fullbody
17885,fullbody
17792,fullbody
17918,fullbody
17903,fullbody
17793,fullbody
17886,fullbody
17707,fullbody
17951,fullbody
18141,fullbody
17904,fullbody
17708,fullbody
18045,fullbody
18006,fullbody
17952,fullbody
17887,fullbody
17856,armsabs
18078,fullbody
18076,fullbody
17953,fullbody
18007,fullbody
17973,fullbody
17857,fullbody
18077,fullbody
17974,fullbody
18183,fullbody
17858,fullbody
18079,fullbody
17919,beginner
18047,fullbody
17987,fullbody
17668,training
17888,fullbody
17905,fullbody
18043,fullbody
18232,training
17765,fullbody
17889,fullbody
17906,fullbody
17663,training
17818,fullbody
